[2025-04-23 14:48:28,621] INFO - Loaded yaml files.
[2025-04-23 14:48:28,622] INFO - App config:
{"logger": {"level": "INFO", "handlers": ["file"], "log_file": "logs/sampling.log"}, "db": {"analyzer_server_es": {"hosts": ["http://192.168.124.240:39202"], "timeout": 10, "max_retries": 3}, "ai_server_es": {"hosts": ["http://192.168.124.250:2067"], "timeout": 10, "max_retries": 3}}, "index_definition": {"source_index": {"index_name": "alltns", "index_date": "%Y.%m", "basis_field": "accountNo", "lookback_months": 1, "cut_off_date": "2025.03.31"}, "sampled_raw_index": {"index_name": "sampled_alltns", "basis_field": "accountNo"}}, "sampling_option": {"basis_field": "accountNo", "timestamp_field": "@timestamp", "timestamp_field_format": "%Y-%m-%dT%H:%M:%S.%fZ", "exclude_basis_values_file_path": "input/fraud/fraud_basis_values.txt", "transaction_filter": {"LN_DPS_TRSC_KIND_CD_NM": "출금"}, "scroll_time": "2m", "batch_size": 10000, "max_scroll_attempts": 50, "max_scroll_docs_limit": 500000, "target_sample_size": 1000, "output": {"basis_value_file": "output/normal_sampled_basis_values.txt", "timestamp_file": "output/normal_sampled_timestamp.txt"}, "duplicate_check_batch": 5000}}
[2025-04-23 14:48:28,622] INFO - Stratification config:
{"age": {"field": "customerAge", "strat_type": "range", "mapping": "long", "ranges": [{"key": "00s", "to": 10}, {"key": "10s", "from": 10, "to": 20}, {"key": "20s", "from": 20, "to": 30}, {"key": "30s", "from": 30, "to": 40}, {"key": "40s", "from": 40, "to": 50}, {"key": "50s", "from": 50, "to": 60}, {"key": "60s", "from": 60, "to": 70}, {"key": "70s+", "from": 70}]}, "channel": {"field": "CHNL_TYP_CD_NM", "strat_type": "terms", "mapping": "keyword", "size": 20, "missing": "NA", "min_doc_count": 10}, "gender": {"field": "customerGenderName", "strat_type": "terms", "mapping": "keyword", "size": 2, "missing": "NA", "min_doc_count": 10}}
[2025-04-23 14:48:28,641] INFO - Existing indices: ['alltns-2025.02', 'alltns-2025.03']
[2025-04-23 14:48:28,641] INFO - Starting stratified sampling run...
[2025-04-23 14:48:28,641] INFO - Transaction filter: {"LN_DPS_TRSC_KIND_CD_NM": "출금"}
[2025-04-23 14:48:28,641] INFO - Stratified_query: {"query": {"bool": {"must": [{"term": {"LN_DPS_TRSC_KIND_CD_NM": "\ucd9c\uae08"}}]}}, "size": 0, "aggs": {"by_age": {"range": {"field": "customerAge", "ranges": [{"key": "00s", "to": 10}, {"key": "10s", "from": 10, "to": 20}, {"key": "20s", "from": 20, "to": 30}, {"key": "30s", "from": 30, "to": 40}, {"key": "40s", "from": 40, "to": 50}, {"key": "50s", "from": 50, "to": 60}, {"key": "60s", "from": 60, "to": 70}, {"key": "70s+", "from": 70}]}, "aggs": {"by_channel": {"terms": {"field": "CHNL_TYP_CD_NM", "size": 20, "min_doc_count": 10, "missing": "NA"}, "aggs": {"by_gender": {"terms": {"field": "customerGenderName", "size": 2, "min_doc_count": 10, "missing": "NA"}, "aggs": {}}}}}}}}
[2025-04-23 14:48:28,641] INFO - Running stratified aggregation for index: alltns-2025.02
[2025-04-23 14:48:28,646] INFO - [Index: alltns-2025.02] Total docs: 23608074
[2025-04-23 14:48:28,646] INFO - 
[alltns-2025.02 Stratified Bucket Distribution]
[2025-04-23 14:48:28,646] INFO - Bucket                                   | Count      | Percent   
[2025-04-23 17:37:06,572] INFO - Inserted 2 documents, 0 duplicates (including 0 bulk failures) from 2 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:06,572] INFO - Attempt 1: inserted 2 documents out of 2 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:06,573] INFO - Sampling completed for bucket in index alltns-2025.02: 2 documents inserted (quota: 2, attempts: 1)
[2025-04-23 17:37:06,588] INFO - Sampling 1 documents from bucket: {'by_age': '30s', 'by_channel': '창구', 'by_gender': 'male', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:07,079] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:07,080] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:07,081] INFO - Sampling completed for bucket in index alltns-2025.02: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:37:07,096] INFO - Sampling 1 documents from bucket: {'by_age': '30s', 'by_channel': '창구', 'by_gender': 'female', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:07,618] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:07,618] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:07,620] INFO - Sampling completed for bucket in index alltns-2025.02: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:37:07,635] INFO - Sampling 1 documents from bucket: {'by_age': '30s', 'by_channel': '계정단말', 'by_gender': 'male', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:08,194] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:08,194] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:08,196] INFO - Sampling completed for bucket in index alltns-2025.02: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:37:08,214] INFO - Sampling 1 documents from bucket: {'by_age': '30s', 'by_channel': '계정단말', 'by_gender': 'female', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:08,758] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:08,758] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:08,759] INFO - Sampling completed for bucket in index alltns-2025.02: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:37:08,775] INFO - Sampling 24 documents from bucket: {'by_age': '40s', 'by_channel': '센터컷', 'by_gender': 'male', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:09,591] INFO - Inserted 24 documents, 0 duplicates (including 0 bulk failures) from 24 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:09,591] INFO - Attempt 1: inserted 24 documents out of 24 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:09,592] INFO - Sampling completed for bucket in index alltns-2025.02: 24 documents inserted (quota: 24, attempts: 1)
[2025-04-23 17:37:09,607] INFO - Sampling 20 documents from bucket: {'by_age': '40s', 'by_channel': '센터컷', 'by_gender': 'female', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:10,480] INFO - Inserted 19 documents, 1 duplicates (including 0 bulk failures) from 20 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:10,481] INFO - Attempt 1: inserted 19 documents out of 20 candidates (index=alltns-2025.02, quota_left=1)
[2025-04-23 17:37:11,364] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:11,364] INFO - Attempt 2: inserted 1 documents out of 1 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:11,366] INFO - Sampling completed for bucket in index alltns-2025.02: 20 documents inserted (quota: 20, attempts: 2)
[2025-04-23 17:37:11,383] INFO - Sampling 16 documents from bucket: {'by_age': '40s', 'by_channel': '대외계', 'by_gender': 'male', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:12,271] INFO - Inserted 16 documents, 0 duplicates (including 0 bulk failures) from 16 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:12,272] INFO - Attempt 1: inserted 16 documents out of 16 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:12,273] INFO - Sampling completed for bucket in index alltns-2025.02: 16 documents inserted (quota: 16, attempts: 1)
[2025-04-23 17:37:12,288] INFO - Sampling 13 documents from bucket: {'by_age': '40s', 'by_channel': '대외계', 'by_gender': 'female', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:13,123] INFO - Inserted 13 documents, 0 duplicates (including 0 bulk failures) from 13 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:13,123] INFO - Attempt 1: inserted 13 documents out of 13 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:13,125] INFO - Sampling completed for bucket in index alltns-2025.02: 13 documents inserted (quota: 13, attempts: 1)
[2025-04-23 17:37:13,139] INFO - Sampling 12 documents from bucket: {'by_age': '40s', 'by_channel': '모바일뱅킹', 'by_gender': 'male', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:13,976] INFO - Inserted 12 documents, 0 duplicates (including 0 bulk failures) from 12 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:13,976] INFO - Attempt 1: inserted 12 documents out of 12 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:13,977] INFO - Sampling completed for bucket in index alltns-2025.02: 12 documents inserted (quota: 12, attempts: 1)
[2025-04-23 17:37:13,992] INFO - Sampling 10 documents from bucket: {'by_age': '40s', 'by_channel': '모바일뱅킹', 'by_gender': 'female', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:14,903] INFO - Inserted 10 documents, 0 duplicates (including 0 bulk failures) from 10 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:14,903] INFO - Attempt 1: inserted 10 documents out of 10 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:14,905] INFO - Sampling completed for bucket in index alltns-2025.02: 10 documents inserted (quota: 10, attempts: 1)
[2025-04-23 17:37:14,921] INFO - Sampling 5 documents from bucket: {'by_age': '40s', 'by_channel': '현금자동입출금기', 'by_gender': 'male', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:15,933] INFO - Inserted 5 documents, 0 duplicates (including 0 bulk failures) from 5 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:15,933] INFO - Attempt 1: inserted 5 documents out of 5 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:15,936] INFO - Sampling completed for bucket in index alltns-2025.02: 5 documents inserted (quota: 5, attempts: 1)
[2025-04-23 17:37:15,951] INFO - Sampling 4 documents from bucket: {'by_age': '40s', 'by_channel': '현금자동입출금기', 'by_gender': 'female', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:16,892] INFO - Inserted 4 documents, 0 duplicates (including 0 bulk failures) from 4 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:16,892] INFO - Attempt 1: inserted 4 documents out of 4 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:16,894] INFO - Sampling completed for bucket in index alltns-2025.02: 4 documents inserted (quota: 4, attempts: 1)
[2025-04-23 17:37:16,910] INFO - Sampling 3 documents from bucket: {'by_age': '40s', 'by_channel': '인터넷뱅킹', 'by_gender': 'male', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:17,808] INFO - Inserted 3 documents, 0 duplicates (including 0 bulk failures) from 3 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:17,808] INFO - Attempt 1: inserted 3 documents out of 3 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:17,810] INFO - Sampling completed for bucket in index alltns-2025.02: 3 documents inserted (quota: 3, attempts: 1)
[2025-04-23 17:37:17,828] INFO - Sampling 2 documents from bucket: {'by_age': '40s', 'by_channel': '인터넷뱅킹', 'by_gender': 'female', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:18,729] INFO - Inserted 2 documents, 0 duplicates (including 0 bulk failures) from 2 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:18,729] INFO - Attempt 1: inserted 2 documents out of 2 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:18,731] INFO - Sampling completed for bucket in index alltns-2025.02: 2 documents inserted (quota: 2, attempts: 1)
[2025-04-23 17:37:18,746] INFO - Sampling 2 documents from bucket: {'by_age': '40s', 'by_channel': '오픈뱅킹', 'by_gender': 'male', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:19,667] INFO - Inserted 2 documents, 0 duplicates (including 0 bulk failures) from 2 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:19,667] INFO - Attempt 1: inserted 2 documents out of 2 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:19,668] INFO - Sampling completed for bucket in index alltns-2025.02: 2 documents inserted (quota: 2, attempts: 1)
[2025-04-23 17:37:19,684] INFO - Sampling 2 documents from bucket: {'by_age': '40s', 'by_channel': '오픈뱅킹', 'by_gender': 'female', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:20,596] INFO - Inserted 2 documents, 0 duplicates (including 0 bulk failures) from 2 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:20,597] INFO - Attempt 1: inserted 2 documents out of 2 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:20,598] INFO - Sampling completed for bucket in index alltns-2025.02: 2 documents inserted (quota: 2, attempts: 1)
[2025-04-23 17:37:20,613] INFO - Sampling 1 documents from bucket: {'by_age': '40s', 'by_channel': '창구', 'by_gender': 'male', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:21,081] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:21,081] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:21,083] INFO - Sampling completed for bucket in index alltns-2025.02: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:37:21,098] INFO - Sampling 1 documents from bucket: {'by_age': '40s', 'by_channel': '창구', 'by_gender': 'female', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:21,538] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:21,538] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:21,540] INFO - Sampling completed for bucket in index alltns-2025.02: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:37:21,556] INFO - Sampling 1 documents from bucket: {'by_age': '40s', 'by_channel': '계정단말', 'by_gender': 'male', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:22,072] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:22,072] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:22,073] INFO - Sampling completed for bucket in index alltns-2025.02: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:37:22,089] INFO - Sampling 1 documents from bucket: {'by_age': '40s', 'by_channel': '계정단말', 'by_gender': 'female', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:22,634] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:22,634] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:22,636] INFO - Sampling completed for bucket in index alltns-2025.02: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:37:22,652] INFO - Sampling 13 documents from bucket: {'by_age': '50s', 'by_channel': '센터컷', 'by_gender': 'male', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:23,457] INFO - Inserted 13 documents, 0 duplicates (including 0 bulk failures) from 13 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:23,457] INFO - Attempt 1: inserted 13 documents out of 13 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:23,459] INFO - Sampling completed for bucket in index alltns-2025.02: 13 documents inserted (quota: 13, attempts: 1)
[2025-04-23 17:37:23,475] INFO - Sampling 11 documents from bucket: {'by_age': '50s', 'by_channel': '센터컷', 'by_gender': 'female', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:24,297] INFO - Inserted 11 documents, 0 duplicates (including 0 bulk failures) from 11 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:24,297] INFO - Attempt 1: inserted 11 documents out of 11 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:24,299] INFO - Sampling completed for bucket in index alltns-2025.02: 11 documents inserted (quota: 11, attempts: 1)
[2025-04-23 17:37:24,313] INFO - Sampling 9 documents from bucket: {'by_age': '50s', 'by_channel': '대외계', 'by_gender': 'male', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:25,162] INFO - Inserted 9 documents, 0 duplicates (including 0 bulk failures) from 9 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:25,162] INFO - Attempt 1: inserted 9 documents out of 9 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:25,164] INFO - Sampling completed for bucket in index alltns-2025.02: 9 documents inserted (quota: 9, attempts: 1)
[2025-04-23 17:37:25,180] INFO - Sampling 7 documents from bucket: {'by_age': '50s', 'by_channel': '대외계', 'by_gender': 'female', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:25,969] INFO - Inserted 7 documents, 0 duplicates (including 0 bulk failures) from 7 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:25,969] INFO - Attempt 1: inserted 7 documents out of 7 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:25,971] INFO - Sampling completed for bucket in index alltns-2025.02: 7 documents inserted (quota: 7, attempts: 1)
[2025-04-23 17:37:25,985] INFO - Sampling 6 documents from bucket: {'by_age': '50s', 'by_channel': '모바일뱅킹', 'by_gender': 'male', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:26,848] INFO - Inserted 6 documents, 0 duplicates (including 0 bulk failures) from 6 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:26,848] INFO - Attempt 1: inserted 6 documents out of 6 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:26,850] INFO - Sampling completed for bucket in index alltns-2025.02: 6 documents inserted (quota: 6, attempts: 1)
[2025-04-23 17:37:26,865] INFO - Sampling 5 documents from bucket: {'by_age': '50s', 'by_channel': '모바일뱅킹', 'by_gender': 'female', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:27,797] INFO - Inserted 5 documents, 0 duplicates (including 0 bulk failures) from 5 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:27,797] INFO - Attempt 1: inserted 5 documents out of 5 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:27,798] INFO - Sampling completed for bucket in index alltns-2025.02: 5 documents inserted (quota: 5, attempts: 1)
[2025-04-23 17:37:27,814] INFO - Sampling 3 documents from bucket: {'by_age': '50s', 'by_channel': '현금자동입출금기', 'by_gender': 'male', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:28,765] INFO - Inserted 3 documents, 0 duplicates (including 0 bulk failures) from 3 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:28,765] INFO - Attempt 1: inserted 3 documents out of 3 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:28,767] INFO - Sampling completed for bucket in index alltns-2025.02: 3 documents inserted (quota: 3, attempts: 1)
[2025-04-23 17:37:28,781] INFO - Sampling 2 documents from bucket: {'by_age': '50s', 'by_channel': '현금자동입출금기', 'by_gender': 'female', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:29,667] INFO - Inserted 2 documents, 0 duplicates (including 0 bulk failures) from 2 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:29,667] INFO - Attempt 1: inserted 2 documents out of 2 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:29,668] INFO - Sampling completed for bucket in index alltns-2025.02: 2 documents inserted (quota: 2, attempts: 1)
[2025-04-23 17:37:29,683] INFO - Sampling 1 documents from bucket: {'by_age': '50s', 'by_channel': '인터넷뱅킹', 'by_gender': 'male', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:30,654] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:30,654] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:30,656] INFO - Sampling completed for bucket in index alltns-2025.02: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:37:30,670] INFO - Sampling 1 documents from bucket: {'by_age': '50s', 'by_channel': '인터넷뱅킹', 'by_gender': 'female', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:31,594] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:31,595] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:31,596] INFO - Sampling completed for bucket in index alltns-2025.02: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:37:31,613] INFO - Sampling 1 documents from bucket: {'by_age': '50s', 'by_channel': '오픈뱅킹', 'by_gender': 'male', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:32,556] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:32,556] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:32,557] INFO - Sampling completed for bucket in index alltns-2025.02: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:37:32,573] INFO - Sampling 1 documents from bucket: {'by_age': '50s', 'by_channel': '오픈뱅킹', 'by_gender': 'female', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:33,513] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:33,513] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:33,514] INFO - Sampling completed for bucket in index alltns-2025.02: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:37:33,530] INFO - Sampling 1 documents from bucket: {'by_age': '50s', 'by_channel': '창구', 'by_gender': 'male', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:33,902] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:33,902] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:33,904] INFO - Sampling completed for bucket in index alltns-2025.02: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:37:33,914] INFO - Sampling 1 documents from bucket: {'by_age': '50s', 'by_channel': '창구', 'by_gender': 'female', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:34,184] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:34,184] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:34,186] INFO - Sampling completed for bucket in index alltns-2025.02: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:37:34,194] INFO - Sampling 1 documents from bucket: {'by_age': '50s', 'by_channel': '계정단말', 'by_gender': 'male', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:34,562] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:34,562] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:34,564] INFO - Sampling completed for bucket in index alltns-2025.02: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:37:34,576] INFO - Sampling 1 documents from bucket: {'by_age': '50s', 'by_channel': '계정단말', 'by_gender': 'female', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:34,895] INFO - Inserted 1 documents, 0 duplicates (including 0 bulk failures) from 1 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:34,897] INFO - Attempt 1: inserted 1 documents out of 1 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:34,899] INFO - Sampling completed for bucket in index alltns-2025.02: 1 documents inserted (quota: 1, attempts: 1)
[2025-04-23 17:37:34,909] INFO - Sampling 7 documents from bucket: {'by_age': '60s', 'by_channel': '센터컷', 'by_gender': 'male', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:35,695] INFO - Inserted 7 documents, 0 duplicates (including 0 bulk failures) from 7 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:35,695] INFO - Attempt 1: inserted 7 documents out of 7 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:35,697] INFO - Sampling completed for bucket in index alltns-2025.02: 7 documents inserted (quota: 7, attempts: 1)
[2025-04-23 17:37:35,712] INFO - Sampling 6 documents from bucket: {'by_age': '60s', 'by_channel': '센터컷', 'by_gender': 'female', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:36,554] INFO - Inserted 6 documents, 0 duplicates (including 0 bulk failures) from 6 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:36,555] INFO - Attempt 1: inserted 6 documents out of 6 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:36,556] INFO - Sampling completed for bucket in index alltns-2025.02: 6 documents inserted (quota: 6, attempts: 1)
[2025-04-23 17:37:36,571] INFO - Sampling 5 documents from bucket: {'by_age': '60s', 'by_channel': '대외계', 'by_gender': 'male', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:37,394] INFO - Inserted 5 documents, 0 duplicates (including 0 bulk failures) from 5 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:37,394] INFO - Attempt 1: inserted 5 documents out of 5 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:37,396] INFO - Sampling completed for bucket in index alltns-2025.02: 5 documents inserted (quota: 5, attempts: 1)
[2025-04-23 17:37:37,411] INFO - Sampling 4 documents from bucket: {'by_age': '60s', 'by_channel': '대외계', 'by_gender': 'female', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:38,241] INFO - Inserted 4 documents, 0 duplicates (including 0 bulk failures) from 4 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:38,241] INFO - Attempt 1: inserted 4 documents out of 4 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:38,243] INFO - Sampling completed for bucket in index alltns-2025.02: 4 documents inserted (quota: 4, attempts: 1)
[2025-04-23 17:37:38,259] INFO - Sampling 3 documents from bucket: {'by_age': '60s', 'by_channel': '모바일뱅킹', 'by_gender': 'male', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:39,154] INFO - Inserted 3 documents, 0 duplicates (including 0 bulk failures) from 3 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:39,154] INFO - Attempt 1: inserted 3 documents out of 3 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:39,155] INFO - Sampling completed for bucket in index alltns-2025.02: 3 documents inserted (quota: 3, attempts: 1)
[2025-04-23 17:37:39,171] INFO - Sampling 3 documents from bucket: {'by_age': '60s', 'by_channel': '모바일뱅킹', 'by_gender': 'female', 'index': 'alltns-2025.02'}
[2025-04-23 17:37:40,067] INFO - Inserted 3 documents, 0 duplicates (including 0 bulk failures) from 3 insert_attempted_doc_cnt candidates.
[2025-04-23 17:37:40,067] INFO - Attempt 1: inserted 3 documents out of 3 candidates (index=alltns-2025.02, quota_left=0)
[2025-04-23 17:37:40,069] INFO - Sampling completed for bucket in index alltns-2025.02: 3 documents inserted (quota: 3, attempts: 1)
[2025-04-23 17:37:40,083] INFO - Sampling 1 documents from bucket: {'by_age': '60s', 'by_channel': '현금자동입출금기', 'by_gender': 'male', 'index': 'alltns-2025.02'}
